Mine,Latitude,Longitude,Blue_B02,Green_B03,Red_B04,NIR_B08,SWIR1_B11,SWIR2_B12,NDVI,Distance_to_Manganese_km,Manganese_Presence,Lithology,GLiM_ID,Elevation_mean_m,Elevation_min_m,Elevation_max_m,Slope_mean_degrees,Slope_min_degrees,Slope_max_degrees,LST_mean_C,LST_min_C,LST_max_C
Balaghat,21.85086963543411,80.2485283254929,0.2206,0.2576,0.3122,0.4296,0.5373,0.4591,0.15826367,0.2432731399028589,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Balaghat,21.84613028273566,80.23945677540374,0.2098,0.2432,0.2812,0.3634,0.4433,0.4191,0.12752096,0.4553545298015387,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Balaghat,21.846890284031627,80.24758143201035,0.2034,0.24,0.2828,0.3781,0.4499,0.3841,0.14419733,0.4041554065017294,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Chikla,21.54256901903752,79.75688729440958,0.138,0.1547,0.1452,0.3728,0.2672,0.1955,0.43938223,5.897936310069436,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Munsar,21.40913044574648,79.27590726932723,0.155,0.1677,0.1566,0.3878,0.2625,0.1868,0.42468777,0.4628840111323096,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Balaghat,21.83434488529915,80.23061706511295,0.2023,0.2298,0.278,0.3685,0.4811,0.4094,0.13998453,0.3589012865368269,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Balaghat,21.84581590836052,80.24971598145878,0.183,0.2086,0.2376,0.3426,0.4857,0.4198,0.18097207,0.4113890369753202,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Ukwa,21.95795373385073,80.46354726162444,0.2011,0.2384,0.2816,0.3853,0.5072,0.434,0.15549558,0.371668327990069,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Gumgaon,21.37539099860813,78.95771667890827,0.1554,0.1706,0.1925,0.2922,0.3202,0.2576,0.20569426,3.796496497807836,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.32623241688586,79.27764876878967,0.1692,0.2028,0.2056,0.4267,0.2736,0.1962,0.34967577,3.1473725070897816,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Munsar,21.385720765053293,79.28312525859907,0.1692,0.1987,0.2172,0.3887,0.3099,0.2263,0.28305003,2.6606892794112453,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Ukwa,21.96343273282623,80.48173484614337,0.133,0.1593,0.1751,0.3845,0.4271,0.3424,0.37419584,0.3596765770635818,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Sitapatore,21.67770628503033,79.6413047574736,0.1423,0.154,0.1529,0.2719,0.3098,0.2289,0.28013185,11.281650853842208,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Ukwa,21.96850651277296,80.48636550209476,0.1855,0.2228,0.2624,0.3667,0.5136,0.418,0.1657924,0.3842790022218903,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.328239040729592,79.31522156126202,0.2072,0.2404,0.287,0.4347,0.4075,0.3061,0.20465569,2.821974350304002,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Tirodi,21.70525329289551,79.74389548029207,0.158,0.1772,0.1866,0.3481,0.3839,0.3013,0.30203852,2.5863690013404925,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Balaghat,21.84613385094761,80.24023091178219,0.196,0.2328,0.2726,0.3633,0.4262,0.3792,0.14263248,0.4139185901076498,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Chikla,21.56528863202053,79.77523541502471,0.147,0.1501,0.1373,0.1183,0.1129,0.1083,-0.074334905,7.940914014320653,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Tirodi,21.68071788091449,79.74855403702819,0.1473,0.1608,0.1628,0.282,0.3475,0.2486,0.2679856,0.294982336363698,1,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Dongri_Buzurg,21.567341234742056,79.66609213449702,0.1725,0.1902,0.2048,0.3037,0.3765,0.293,0.19449362,4.060445563609729,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Gumgaon,21.37703038488198,78.95885095447468,0.1596,0.1728,0.1968,0.2748,0.2982,0.2508,0.16539443,3.584884704786595,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.34955086000473,79.29685208426886,0.1728,0.2062,0.2246,0.3603,0.3338,0.2505,0.23200546,0.3633235327792443,1,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Gumgaon,21.38671926600776,78.99844405296933,0.1401,0.1597,0.1661,0.3126,0.3236,0.2543,0.3060372,2.0886705155393592,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Ukwa,21.96265405402988,80.4643044279146,0.2154,0.2524,0.2974,0.3897,0.4934,0.4165,0.1343327,0.4760881954564956,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.33402684706591,79.31592670645051,0.1784,0.2056,0.2308,0.3618,0.3489,0.2573,0.22105971,2.358685066027078,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Ukwa,21.967965669941577,80.48675486704113,0.1614,0.1824,0.2382,0.3867,0.4823,0.3594,0.23763804,0.3788403227013631,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.964529628685447,80.48579868263177,0.1353,0.1536,0.1644,0.3099,0.351,0.3023,0.30676788,0.2833880409073314,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.333082287121336,79.27621916356316,0.1602,0.1898,0.1795,0.4207,0.3137,0.2317,0.40186608,2.456558680142879,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Gumgaon,21.399517007251088,78.95140279797745,0.1654,0.1817,0.2154,0.2992,0.3718,0.3099,0.16284494,3.3405921351225216,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Kandri,21.408816766445327,79.28054067963237,0.1634,0.1792,0.1838,0.3797,0.3338,0.2325,0.34764865,0.079320893820368,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Ukwa,21.97007407260048,80.4679571452139,0.1772,0.2028,0.2546,0.2935,0.3838,0.3663,0.07097248,0.4495305664369163,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Munsar,21.418965519882093,79.3014501369252,0.1514,0.1738,0.1598,0.4835,0.3172,0.2077,0.5031867,2.423202408536482,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Kandri,21.401156184437188,79.25593979089135,0.1497,0.1698,0.1602,0.4345,0.331,0.2309,0.461241,0.4928691578786054,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Sitapatore,21.69071921690699,79.64195594885231,0.1371,0.146,0.143,0.2816,0.2653,0.1934,0.32642484,11.234481602467232,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Chikla,21.529570944319644,79.73421276901492,0.1875,0.215,0.241,0.357,0.4191,0.3186,0.19397993,4.144585188425107,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Munsar,21.41209368514384,79.28301016108631,0.1713,0.2018,0.2052,0.4523,0.441,0.3136,0.37581748,0.397244995061397,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Ukwa,21.965918962756174,80.46816632661155,0.2004,0.239,0.2942,0.3662,0.4721,0.4175,0.10902482,0.1225427095970136,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.324055296243834,79.29444732962511,0.16,0.1934,0.1912,0.444,0.2971,0.2104,0.39798486,2.8959254375489616,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Kandri,21.400122561421814,79.26077436605233,0.2114,0.2266,0.2334,0.3289,0.3625,0.3128,0.16983818,0.0804971329673155,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Ukwa,21.96723077567756,80.48288332395092,0.147,0.1646,0.174,0.3167,0.3816,0.3182,0.29080907,0.1462763066239965,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.96754574844684,80.46835398002783,0.1648,0.189,0.2188,0.3067,0.4068,0.3333,0.16726926,0.210422418563634,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.351924391138667,79.29933147508847,0.1692,0.2022,0.2114,0.4476,0.2992,0.2124,0.35842183,0.2888271256177567,1,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Chikla,21.550784654885334,79.76840473439255,0.1463,0.1522,0.1405,0.1682,0.1351,0.1208,0.08973116,7.039806698602865,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Chikla,21.536034957852586,79.72894296915386,0.1694,0.1894,0.1914,0.3241,0.3832,0.2947,0.25741994,3.3147126770913253,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Chikla,21.56753008608004,79.76073061381345,0.1818,0.2076,0.2354,0.3722,0.4105,0.3164,0.22514813,6.5582787454077165,0,Metamorphics,IND2480,324.12485,288.91412,468.7117,3.8145928,0.0,36.321957,32.102837,29.184732,33.749233
Ukwa,21.967413289469548,80.48346379143918,0.1628,0.1832,0.2148,0.3533,0.3948,0.3085,0.24379513,0.1441226421027223,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.968440366213823,80.46563870509323,0.2194,0.234,0.2634,0.3421,0.4164,0.3872,0.12997524,0.2927532755136883,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Ukwa,21.96994226523921,80.48326093425382,0.2,0.239,0.2772,0.3762,0.4762,0.411,0.15151511,0.4258973754728941,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Dongri_Buzurg,21.55245902627441,79.70330762547162,0.1414,0.1512,0.137,0.3834,0.2373,0.1564,0.47348195,0.4492477805859666,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Ukwa,21.95777620963443,80.46451640729364,0.1969,0.2254,0.2672,0.3728,0.4766,0.394,0.165,0.4705860253454939,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Dongri_Buzurg,21.531045606405986,79.66835483682918,0.1367,0.1509,0.14,0.3053,0.2685,0.1887,0.37121043,3.893821314452025,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Balaghat,21.84742347957328,80.24564323303832,0.1772,0.1982,0.216,0.3521,0.374,0.3053,0.2395705,0.4386270684910182,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Balaghat,21.83237721653222,80.23488503197203,0.178,0.2018,0.2382,0.3079,0.3652,0.3072,0.12763233,0.1339364114731329,1,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Munsar,21.39832541471416,79.29686636852828,0.1562,0.1754,0.174,0.4089,0.3411,0.2458,0.40298507,2.1134890884653927,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Munsar,21.381022586693124,79.28298720938643,0.1702,0.2008,0.2078,0.4353,0.2953,0.2125,0.35375524,3.11677263359642,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Gumgaon,21.38004470315405,78.98407152881362,0.1592,0.1782,0.1964,0.311,0.3364,0.2636,0.2258573,2.1648414631193984,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Dongri_Buzurg,21.545029634003164,79.70047695463458,0.1402,0.1562,0.1408,0.3536,0.2528,0.1726,0.4304207,0.4972554020860608,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Gumgaon,21.411405151916327,78.94872959685338,0.1688,0.1933,0.2246,0.3202,0.3495,0.2725,0.17547724,3.8514427718234874,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.33544672897946,79.31340394144387,0.14,0.1629,0.1374,0.5764,0.3007,0.1841,0.61501825,2.066502426456855,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Ukwa,21.95163230790604,80.46434573314443,0.1813,0.2166,0.2828,0.3509,0.4619,0.4308,0.107464105,0.3650790465044403,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Beldongri,21.31516941292261,79.29107988244674,0.1478,0.1758,0.1656,0.4112,0.2829,0.2001,0.4257975,3.9376191934917526,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Dongri_Buzurg,21.54809624467381,79.69987029514976,0.1382,0.1543,0.1375,0.3655,0.2411,0.1592,0.4532803,0.1637853321421679,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Gumgaon,21.38253474908698,78.96590986745994,0.1554,0.1664,0.1842,0.2996,0.3346,0.2598,0.23852833,2.635158482552596,0,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.36058252620763,79.28033292809333,0.2246,0.2616,0.3222,0.4952,0.5185,0.3953,0.2116467,2.4071100377892467,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Ukwa,21.960653846044345,80.46043793106327,0.172,0.1962,0.232,0.3771,0.4756,0.3796,0.23822033,0.1332154393124064,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Munsar,21.40593076401265,79.28096025079486,0.1607,0.1748,0.162,0.4093,0.2628,0.1782,0.43287238,0.402814723127662,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Sitapatore,21.663812806896885,79.68839919660226,0.1536,0.1678,0.1852,0.3152,0.3805,0.2803,0.25979215,6.740095819445138,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Sitapatore,21.661679144101647,79.64763938194177,0.158,0.168,0.1832,0.2972,0.3868,0.2975,0.23730223,10.869826936856107,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Kandri,21.412822104753666,79.28358038132737,0.1792,0.2088,0.2116,0.4344,0.4239,0.3093,0.3448916,0.4967663142902062,1,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Gumgaon,21.40039820923895,78.9793564987374,0.159,0.1805,0.2052,0.3264,0.3755,0.2933,0.22799098,0.4573623032843208,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Beldongri,21.35444922232488,79.28117585143853,0.1778,0.225,0.2438,0.461,0.3092,0.2218,0.30817252,2.061276089488726,0,Metamorphics,IND2497,299.1285,251.15112,315.94476,1.0450696,0.0,37.204727,34.04583,33.437935,34.728897
Dongri_Buzurg,21.54900403379457,79.70044156049377,0.1424,0.1576,0.1405,0.3543,0.2493,0.1673,0.4320938,0.0559560013967366,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Ukwa,21.952353150262905,80.46376196691816,0.1935,0.2312,0.286,0.3757,0.478,0.4082,0.1355599,0.4636984518473966,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Gumgaon,21.40331323650408,78.98143803717133,0.1536,0.1763,0.188,0.3232,0.3192,0.2449,0.26447576,0.4819110277826879,1,Metamorphics,IND2497,308.76245,295.0,335.6139,2.549382,0.043339998,24.080704,35.68411,34.714085,36.529636
Dongri_Buzurg,21.54824824695278,79.6961997199944,0.1441,0.1664,0.1446,0.3966,0.2622,0.1744,0.4656319,0.4512375534668082,1,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Munsar,21.38003137270024,79.29206358472238,0.1927,0.225,0.265,0.418,0.4533,0.3407,0.22401176,3.49466359003079,0,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Munsar,21.408800925732013,79.27899762094114,0.1978,0.2238,0.2438,0.3305,0.3722,0.2944,0.1509664,0.1615793742652428,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Tirodi,21.659511048717498,79.73946020798702,0.1558,0.1724,0.1805,0.3149,0.3527,0.2739,0.27129593,2.821504712419661,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Sitapatore,21.668141085584345,79.664780503959,0.1394,0.1453,0.1382,0.249,0.2676,0.1959,0.286157,8.990686352248815,0,Metamorphics,IND2497,330.57553,308.20984,387.75015,3.0461476,0.0,33.174393,31.900742,31.206608,32.967358
Dongri_Buzurg,21.573934315299606,79.70021935685234,0.1448,0.1498,0.1397,0.1315,0.1177,0.111,-0.03023595,2.7170054875082226,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Ukwa,21.96771699906056,80.46544770143959,0.2224,0.2548,0.286,0.3648,0.4304,0.3875,0.12108174,0.2382536212472311,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Kandri,21.4301242426086,79.2797123960171,0.1486,0.1698,0.1608,0.4085,0.3112,0.2301,0.43509573,2.2931792428540265,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Dongri_Buzurg,21.55784982811984,79.6766078798254,0.1602,0.1877,0.1941,0.3764,0.329,0.2405,0.31954423,2.625074164512555,0,Metamorphics,IND2480,334.0665,270.8272,418.0179,3.693927,0.0,42.639668,32.160763,30.868849,32.82424
Munsar,21.39719858191288,79.25752984784434,0.1496,0.1614,0.1445,0.4002,0.2674,0.1765,0.46943268,0.3897567129819186,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Kandri,21.43160037424301,79.24786093655753,0.1543,0.188,0.1656,0.4748,0.3383,0.2282,0.48282322,3.795626462597085,0,Metamorphics,IND2497,338.3795,298.43054,426.02664,3.4002244,0.0,43.054794,34.156246,32.113777,35.585854
Ukwa,21.96555633901353,80.4677802633931,0.1846,0.227,0.2748,0.3366,0.4538,0.3979,0.101079494,0.1026802727522297,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Munsar,21.41041067011859,79.27743550678602,0.1759,0.1988,0.216,0.3362,0.3821,0.3136,0.21767473,0.3188832781950361,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Tirodi,21.661602300352463,79.72939202297077,0.1466,0.1612,0.1518,0.3075,0.271,0.2014,0.33899412,3.199302248759416,0,Metamorphics,IND2497,332.8147,267.0,394.2552,3.3864262,0.0,33.8153,32.758785,31.669237,33.732647
Ukwa,21.96318787337201,80.46178428522764,0.2268,0.2736,0.3322,0.4233,0.5101,0.424,0.12058241,0.4408172201008648,1,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
Munsar,21.407925524789217,79.28170853491548,0.1768,0.2024,0.2116,0.3844,0.3886,0.3013,0.28993288,0.2247900471434134,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Munsar,21.40862228426827,79.27919261838917,0.2282,0.2432,0.2418,0.363,0.3332,0.2562,0.20039685,0.1560393585042164,1,Metamorphics,IND2497,330.61935,298.43054,426.02664,2.7755353,0.0,43.054794,34.265858,32.686935,35.39038
Balaghat,21.836366659512585,80.19983579852162,0.1429,0.1555,0.1372,0.3818,0.2317,0.1723,0.47129095,2.8005379303925544,0,Metamorphics,IND2497,315.88818,295.6509,563.0416,3.3144548,0.0,41.898067,31.532078,30.486078,32.70804
Ukwa,21.99122848748072,80.47233435722225,0.1654,0.1818,0.2182,0.312,0.4245,0.3607,0.17691438,2.844512382546399,0,Acid plutonic rocks,IND2479,628.92834,594.1108,739.69165,3.7049649,0.012417971,29.374945,31.737665,29.684727,33.21501
